LOJA;CUPOM;DATA DA VENDA;ID_CLIENTE;VENDEDOR;COD_VENDA;QUANTIDADE TOTAL;VALOR VENDA;VALOR PAGO;VALOR CANCELADO
251313;3567;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;3568;2016-12-24 00:00:00.000;NULL;8071;7O ;4;153.60;153.60;0.00
251313;3569;2016-12-24 00:00:00.000;NULL;8080;7O ;2;49.80;49.80;0.00
251313;3570;2016-12-24 00:00:00.000;NULL;UED ;7O ;2;43.80;43.80;0.00
251313;3571;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;99.90;99.90;0.00
251313;3572;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;62.90;62.90;0.00
251313;3573;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;38.90;38.90;0.00
251313;3574;2016-12-24 00:00:00.000;NULL;8080;7O ;1;30.90;30.90;0.00
251313;3575;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;37.90;37.90;0.00
251313;3576;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;40.90;40.90;0.00
251313;3577;2016-12-24 00:00:00.000;NULL;8071;7O ;1;24.90;24.90;0.00
251313;3578;2016-12-24 00:00:00.000;NULL;8080;7O ;1;9.90;9.90;0.00
251313;3579;2016-12-24 00:00:00.000;NULL;VIN ;7O ;3;104.70;104.70;0.00
251313;3580;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;4;236.60;236.60;0.00
251313;3581;2016-12-24 00:00:00.000;NULL;VIN ;7O ;2;58.80;58.80;0.00
251313;3582;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;31.90;31.90;0.00
251313;3583;2016-12-24 00:00:00.000;NULL;UGB ;7O ;1;46.90;46.90;0.00
251313;3584;2016-12-24 00:00:00.000;NULL;UED ;7O ;1;62.90;62.90;0.00
251313;3585;2016-12-24 00:00:00.000;NULL;8071;7O ;3;45.70;45.70;0.00
251313;3586;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;3587;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;3588;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;1;33.90;33.90;0.00
251313;3589;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;1;63.90;63.90;0.00
251313;3590;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;38.90;38.90;0.00
251313;3591;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;3592;2016-12-24 00:00:00.000;NULL;8071;7O ;2;49.80;49.80;0.00
251313;3593;2016-12-24 00:00:00.000;11326260723;VIQ ;7O ;2;44.90;44.90;0.00
251313;3594;2016-12-24 00:00:00.000;NULL;UGB ;7O ;2;87.80;87.80;0.00
251313;3595;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;83.80;83.80;0.00
251313;3596;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;62.90;62.90;0.00
251313;3597;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;3;119.70;119.70;0.00
251313;3598;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;30.90;30.90;0.00
251313;3599;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;37.90;37.90;0.00
251313;3600;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;24.90;24.90;0.00
251313;3601;2016-12-24 00:00:00.000;NULL;UGB ;7O ;2;93.80;93.80;0.00
251313;3602;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;30.90;30.90;0.00
251313;3603;2016-12-24 00:00:00.000;NULL;8071;7O ;0;0.00;0.00;0.00
251313;3604;2016-12-24 00:00:00.000;5554207790;VIQ ;7O ;1;9.00;9.00;0.00
251313;3605;2016-12-24 00:00:00.000;NULL;8071;7O ;3;86.70;86.70;0.00
251313;3606;2016-12-24 00:00:00.000;NULL;VIM ;7O ;3;67.70;67.70;0.00
251313;3607;2016-12-24 00:00:00.000;NULL;8080;7O ;1;40.90;40.90;0.00
251313;3608;2016-12-24 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;3609;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;38.90;38.90;0.00
251313;3610;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;33.90;33.90;0.00
251313;3611;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;1;46.90;46.90;0.00
251313;3612;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;87.80;87.80;0.00
251313;3613;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;3614;2016-12-24 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;3615;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;3616;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;40.90;40.90;0.00
251313;3617;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;3618;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;2;76.80;76.80;0.00
251313;3619;2016-12-24 00:00:00.000;NULL;8071;7O ;1;33.90;33.90;0.00
251313;3620;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;3621;2016-12-24 00:00:00.000;NULL;8080;7O ;1;40.90;40.90;0.00
251313;3622;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;3623;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;2;84.80;84.80;0.00
251313;3624;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;43.90;43.90;0.00
251313;3625;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;4;141.70;141.70;0.00
251313;3626;2016-12-24 00:00:00.000;NULL;UED ;7O ;3;46.70;46.70;0.00
251313;3627;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;2;339.80;339.80;0.00
251313;3628;2016-12-24 00:00:00.000;NULL;8071;7O ;1;40.90;40.90;0.00
251313;3629;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;3630;2016-12-24 00:00:00.000;NULL;VIO ;7O ;3;140.70;140.70;0.00
251313;3631;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;28.90;28.90;0.00
251313;3632;2016-12-24 00:00:00.000;NULL;8080;7O ;4;135.60;135.60;0.00
251313;3633;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;62.90;62.90;0.00
251313;3634;2016-12-24 00:00:00.000;NULL;8071;7O ;4;159.60;159.60;0.00
251313;3635;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;49.80;49.80;0.00
251313;3636;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;3637;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;1;24.90;24.90;0.00
251313;3638;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;24.90;24.90;0.00
251313;3639;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;71.80;71.80;0.00
251313;3640;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;1;33.90;33.90;0.00
251313;3641;2016-12-24 00:00:00.000;NULL;8071;7O ;1;30.90;30.90;0.00
251313;3642;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;37.90;37.90;0.00
251313;3643;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;3644;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;47.90;47.90;0.00
251313;3645;2016-12-24 00:00:00.000;NULL;8071;7O ;3;60.70;60.70;0.00
251313;3646;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;21.90;21.90;0.00
251313;3647;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;40.90;40.90;0.00
251313;3648;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;38.90;38.90;0.00
251313;3649;2016-12-24 00:00:00.000;NULL;8080;7O ;1;39.90;39.90;0.00
251313;3650;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;30.90;30.90;0.00
251313;3651;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;24.90;24.90;0.00
251313;3652;2016-12-24 00:00:00.000;NULL;UED ;7O ;1;33.90;33.90;0.00
251313;3653;2016-12-24 00:00:00.000;NULL;UED ;7O ;2;55.80;55.80;0.00
251313;3654;2016-12-24 00:00:00.000;NULL;VIM ;7O ;4;141.60;141.60;0.00
251313;3655;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;3656;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;44.90;44.90;0.00
251313;3657;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;41.90;41.90;0.00
251313;3658;2016-12-24 00:00:00.000;NULL;UED ;7O ;2;37.80;37.80;0.00
251313;3659;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;3660;2016-12-24 00:00:00.000;NULL;8080;7O ;1;24.90;24.90;0.00
251313;3661;2016-12-24 00:00:00.000;NULL;UGB ;7O ;1;24.90;24.90;0.00
251313;3662;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;38.90;38.90;0.00
251313;3663;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;79.80;79.80;0.00
251313;3664;2016-12-24 00:00:00.000;NULL;UED ;7O ;2;57.80;57.80;0.00
251313;3665;2016-12-24 00:00:00.000;NULL;8071;7O ;1;24.90;24.90;0.00
251313;3666;2016-12-24 00:00:00.000;NULL;VIN ;7O ;4;87.60;87.60;0.00
251313;3667;2016-12-24 00:00:00.000;NULL;UED ;7O ;1;63.90;63.90;0.00
251313;3668;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;2;85.80;85.80;0.00
251313;3669;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;3670;2016-12-24 00:00:00.000;NULL;UED ;7O ;1;62.90;62.90;0.00
251313;3671;2016-12-24 00:00:00.000;NULL;8080;7O ;1;38.90;38.90;0.00
251313;3672;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;47.90;47.90;0.00
251313;3673;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;74.80;74.80;0.00
251313;3674;2016-12-24 00:00:00.000;NULL;VIN ;7O ;3;110.70;110.70;0.00
251313;3675;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;3676;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;40.90;40.90;0.00
251313;3677;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;24.90;24.90;0.00
251313;3678;2016-12-24 00:00:00.000;NULL;8071;7O ;2;74.80;74.80;0.00
251313;3679;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;2;82.80;82.80;0.00
251313;3680;2016-12-24 00:00:00.000;NULL;VIO ;7O ;3;35.70;35.70;0.00
251313;3681;2016-12-24 00:00:00.000;NULL;VIM ;7O ;2;74.80;74.80;0.00
251313;3682;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;13.90;13.90;0.00
251313;3683;2016-12-24 00:00:00.000;NULL;8071;7O ;1;24.90;24.90;0.00
251313;3684;2016-12-24 00:00:00.000;NULL;8071;7O ;1;24.90;24.90;0.00
251313;3685;2016-12-24 00:00:00.000;NULL;VQQ ;7O ;1;47.00;47.00;0.00
251313;3686;2016-12-24 00:00:00.000;NULL;8071;7O ;6;73.40;73.40;0.00
251313;3687;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;2;93.80;93.80;0.00
251313;3688;2016-12-24 00:00:00.000;NULL;VIQ ;7O ;2;82.80;82.80;0.00
251313;3689;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;3690;2016-12-24 00:00:00.000;NULL;VIM ;7O ;1;62.90;62.90;0.00
251313;3691;2016-12-24 00:00:00.000;NULL;VIO ;7O ;2;109.80;109.80;0.00
251313;3692;2016-12-24 00:00:00.000;NULL;VIN ;7O ;1;38.90;38.90;0.00
251313;3693;2016-12-24 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;3694;2016-12-24 00:00:00.000;NULL;VIM ;7O ;3;125.70;125.70;0.00
251313;3695;2016-12-24 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;3696;2016-12-24 00:00:00.000;NULL;UED ;7O ;2;72.80;72.80;0.00
251313;3697;2016-12-24 00:00:00.000;NULL;8080;7O ;6;214.50;214.50;0.00
251313;3698;2016-12-24 00:00:00.000;NULL;8071;7O ;3;85.70;85.70;0.00
251313;3699;2016-12-24 00:00:00.000;NULL;UGB ;7O ;3;103.81;103.81;0.00
251313;3700;2016-12-26 00:00:00.000;150201770;UED ;7O ;1;19.00;19.00;0.00
251313;3701;2016-12-26 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;3702;2016-12-26 00:00:00.000;NULL;UGB ;7O ;4;84.60;84.60;0.00
251313;3703;2016-12-26 00:00:00.000;NULL;UED ;7O ;4;87.60;87.60;0.00
251313;3704;2016-12-26 00:00:00.000;NULL;UED ;7O ;2;93.80;93.80;0.00
251313;3705;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;37.90;37.90;0.00
251313;3706;2016-12-26 00:00:00.000;NULL;UGB ;7O ;3;42.70;42.70;0.00
251313;3707;2016-12-26 00:00:00.000;NULL;8071;7O ;1;37.90;37.90;0.00
251313;3708;2016-12-26 00:00:00.000;NULL;8071;7O ;4;89.60;89.60;0.00
251313;3709;2016-12-26 00:00:00.000;NULL;8071;7O ;2;103.80;103.80;0.00
251313;3710;2016-12-26 00:00:00.000;NULL;8071;7O ;2;85.80;85.80;0.00
251313;3711;2016-12-26 00:00:00.000;NULL;UGB ;7O ;2;53.80;53.80;0.00
251313;3712;2016-12-26 00:00:00.000;NULL;UGB ;7O ;2;65.80;65.80;0.00
251313;3713;2016-12-26 00:00:00.000;NULL;UED ;7O ;1;62.90;62.90;0.00
251313;3714;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;2;49.80;49.80;0.00
251313;3715;2016-12-26 00:00:00.000;NULL;8071;7O ;4;103.80;103.80;0.00
251313;3716;2016-12-26 00:00:00.000;NULL;UED ;7O ;1;40.90;40.90;0.00
251313;3717;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;1;110.90;110.90;0.00
251313;3718;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;2;19.80;19.80;0.00
251313;3719;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;1;110.90;110.90;0.00
251313;3720;2016-12-26 00:00:00.000;NULL;UED ;7O ;1;40.90;40.90;0.00
251313;3721;2016-12-26 00:00:00.000;NULL;UGB ;7O ;3;93.70;93.70;0.00
251313;3722;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;21.90;21.90;0.00
251313;3723;2016-12-26 00:00:00.000;3738748717;VQQ ;7O ;3;15.00;15.00;0.00
251313;3724;2016-12-26 00:00:00.000;NULL;UED ;7O ;2;64.80;64.80;0.00
251313;3725;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;2;61.80;61.80;0.00
251313;3726;2016-12-26 00:00:00.000;NULL;8071;7O ;2;74.80;74.80;0.00
251313;3727;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;30.90;30.90;0.00
251313;3728;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;43.90;43.90;0.00
251313;3729;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;24.90;24.90;0.00
251313;3730;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;1;62.90;62.90;0.00
251313;3731;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;3;56.90;56.90;0.00
251313;3732;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;3;56.90;56.90;0.00
251313;3733;2016-12-26 00:00:00.000;NULL;8071;7O ;2;62.80;62.80;0.00
251313;3734;2016-12-26 00:00:00.000;NULL;8080;7O ;3;132.70;132.70;0.00
251313;3735;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;1;110.00;110.00;0.00
251313;3736;2016-12-26 00:00:00.000;NULL;8071;7O ;2;75.80;75.80;0.00
251313;3737;2016-12-26 00:00:00.000;NULL;8071;7O ;1;43.90;43.90;0.00
251313;3738;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;24.90;24.90;0.00
251313;3739;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;26.90;26.90;0.00
251313;3740;2016-12-26 00:00:00.000;NULL;VQQ ;7O ;6;236.40;236.40;0.00
251313;3741;2016-12-26 00:00:00.000;NULL;8080;7O ;2;94.80;94.80;0.00
251313;3742;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;18.90;18.90;0.00
251313;3743;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;46.90;46.90;0.00
251313;3744;2016-12-26 00:00:00.000;NULL;VIQ ;7O ;1;32.90;32.90;0.00
251313;3745;2016-12-26 00:00:00.000;NULL;8071;7O ;3;99.70;99.70;0.00
251313;3746;2016-12-27 00:00:00.000;NULL;UED ;7O ;2;76.80;76.80;0.00
251313;3747;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;43.90;43.90;0.00
251313;3748;2016-12-27 00:00:00.000;NULL;VIL ;7O ;1;99.90;99.90;0.00
251313;3749;2016-12-27 00:00:00.000;NULL;8080;7O ;1;46.90;46.90;0.00
251313;3750;2016-12-27 00:00:00.000;NULL;UGB ;7O ;3;26.70;26.70;0.00
251313;3751;2016-12-27 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;3752;2016-12-27 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;3753;2016-12-27 00:00:00.000;NULL;8071;7O ;1;62.90;62.90;0.00
251313;3754;2016-12-27 00:00:00.000;NULL;UED ;7O ;2;65.80;65.80;0.00
251313;3755;2016-12-27 00:00:00.000;NULL;UGB ;7O ;1;38.90;38.90;0.00
251313;3756;2016-12-27 00:00:00.000;NULL;UGB ;7O ;1;62.90;62.90;0.00
251313;3757;2016-12-27 00:00:00.000;NULL;VIN ;7O ;3;49.70;49.70;0.00
251313;3758;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;43.90;43.90;0.00
251313;3759;2016-12-27 00:00:00.000;NULL;8071;7O ;2;68.80;68.80;0.00
251313;3760;2016-12-27 00:00:00.000;NULL;VIN ;7O ;1;37.90;37.90;0.00
251313;3761;2016-12-27 00:00:00.000;NULL;VIL ;7O ;1;63.90;63.90;0.00
251313;3762;2016-12-27 00:00:00.000;NULL;VIO ;7O ;1;43.90;43.90;0.00
251313;3763;2016-12-27 00:00:00.000;NULL;VIN ;7O ;1;62.90;62.90;0.00
251313;3764;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;38.90;38.90;0.00
251313;3765;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;43.90;43.90;0.00
251313;3766;2016-12-27 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;3767;2016-12-27 00:00:00.000;NULL;8080;7O ;1;24.90;24.90;0.00
251313;3768;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;35.90;35.90;0.00
251313;3769;2016-12-27 00:00:00.000;NULL;VIN ;7O ;1;24.90;24.90;0.00
251313;3770;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;3771;2016-12-27 00:00:00.000;NULL;8080;7O ;2;38.90;38.90;0.00
251313;3772;2016-12-27 00:00:00.000;NULL;8071;7O ;3;55.70;55.70;0.00
251313;3773;2016-12-27 00:00:00.000;NULL;VIN ;7O ;1;14.90;14.90;0.00
251313;3774;2016-12-27 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;3775;2016-12-27 00:00:00.000;8509474729;VIN ;7O ;1;7.00;7.00;0.00
251313;3776;2016-12-27 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;3777;2016-12-27 00:00:00.000;NULL;8071;7O ;1;62.90;62.90;0.00
251313;3778;2016-12-27 00:00:00.000;NULL;VIL ;7O ;2;43.80;43.80;0.00
251313;3779;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;43.90;43.90;0.00
251313;3780;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;40.90;40.90;0.00
251313;3781;2016-12-27 00:00:00.000;NULL;8071;7O ;3;147.70;147.70;0.00
251313;3782;2016-12-27 00:00:00.000;NULL;UGB ;7O ;2;73.80;73.80;0.00
251313;3783;2016-12-27 00:00:00.000;NULL;8080;7O ;3;88.70;88.70;0.00
251313;3784;2016-12-27 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;3785;2016-12-27 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;3786;2016-12-27 00:00:00.000;NULL;VIO ;7O ;1;40.90;40.90;0.00
251313;3787;2016-12-27 00:00:00.000;NULL;8071;7O ;2;93.80;93.80;0.00
251313;3788;2016-12-27 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;3789;2016-12-27 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;3790;2016-12-27 00:00:00.000;NULL;VIN ;7O ;2;36.80;36.80;0.00
251313;3791;2016-12-27 00:00:00.000;NULL;8071;7O ;1;46.90;46.90;0.00
251313;3792;2016-12-27 00:00:00.000;NULL;8071;7O ;2;93.80;93.80;0.00
251313;3793;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;62.90;62.90;0.00
251313;3794;2016-12-27 00:00:00.000;NULL;8080;7O ;1;62.90;62.90;0.00
251313;3795;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;41.90;41.90;0.00
251313;3796;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;3797;2016-12-27 00:00:00.000;NULL;VIM ;7O ;5;66.50;66.50;0.00
251313;3798;2016-12-27 00:00:00.000;NULL;8080;7O ;3;60.70;60.70;0.00
251313;3799;2016-12-27 00:00:00.000;NULL;8071;7O ;1;49.90;49.90;0.00
251313;3800;2016-12-27 00:00:00.000;NULL;8071;7O ;4;84.60;84.60;0.00
251313;3801;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;3802;2016-12-27 00:00:00.000;NULL;8071;7O ;3;70.70;70.70;0.00
251313;3803;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;31.90;31.90;0.00
251313;3804;2016-12-27 00:00:00.000;NULL;8080;7O ;3;99.70;99.70;0.00
251313;3805;2016-12-27 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;3806;2016-12-28 00:00:00.000;NULL;UGB ;7O ;1;28.90;28.90;0.00
251313;3807;2016-12-28 00:00:00.000;NULL;VIL ;7O ;1;49.90;49.90;0.00
251313;3808;2016-12-28 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;3809;2016-12-28 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;3810;2016-12-28 00:00:00.000;NULL;VIL ;7O ;1;169.90;169.90;0.00
251313;3811;2016-12-28 00:00:00.000;NULL;UGB ;7O ;1;24.90;24.90;0.00
251313;3812;2016-12-28 00:00:00.000;NULL;UED ;7O ;1;30.90;30.90;0.00
251313;3813;2016-12-28 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;3814;2016-12-28 00:00:00.000;NULL;VIO ;7O ;2;68.80;68.80;0.00
251313;3815;2016-12-28 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;3816;2016-12-28 00:00:00.000;NULL;UGB ;7O ;1;99.90;99.90;0.00
251313;3817;2016-12-28 00:00:00.000;NULL;UGB ;7O ;3;114.70;114.70;0.00
251313;3818;2016-12-28 00:00:00.000;NULL;UGB ;7O ;1;62.90;62.90;0.00
251313;3819;2016-12-28 00:00:00.000;NULL;UGB ;7O ;2;78.80;78.80;0.00
251313;3820;2016-12-28 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;3821;2016-12-28 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;3822;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;3823;2016-12-28 00:00:00.000;NULL;UGB ;7O ;1;33.90;33.90;0.00
251313;3824;2016-12-28 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;3825;2016-12-28 00:00:00.000;NULL;VIL ;7O ;4;163.60;163.60;0.00
251313;3826;2016-12-28 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;3827;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;99.90;99.90;0.00
251313;3828;2016-12-28 00:00:00.000;NULL;UED ;7O ;1;35.90;35.90;0.00
251313;3829;2016-12-28 00:00:00.000;NULL;8071;7O ;3;101.70;101.70;0.00
251313;3830;2016-12-28 00:00:00.000;NULL;VIM ;7O ;3;85.70;85.70;0.00
251313;3831;2016-12-28 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;3832;2016-12-28 00:00:00.000;NULL;VIN ;7O ;1;35.90;35.90;0.00
251313;3833;2016-12-28 00:00:00.000;62504100744;VIO ;7O ;2;19.00;19.00;0.00
251313;3834;2016-12-28 00:00:00.000;NULL;VIO ;7O ;2;77.80;77.80;0.00
251313;3835;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;3;62.70;62.70;0.00
251313;3836;2016-12-28 00:00:00.000;NULL;VIL ;7O ;1;37.90;37.90;0.00
251313;3837;2016-12-28 00:00:00.000;NULL;VIO ;7O ;1;39.90;39.90;0.00
251313;3838;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;24.90;24.90;0.00
251313;3839;2016-12-28 00:00:00.000;NULL;UED ;7O ;1;62.90;62.90;0.00
251313;3840;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;52.90;52.90;0.00
251313;3841;2016-12-28 00:00:00.000;7620514775;VIO ;7O ;1;3.00;3.00;0.00
251313;3842;2016-12-28 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;3843;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;3844;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;37.90;37.90;0.00
251313;3845;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;38.90;38.90;0.00
251313;3846;2016-12-28 00:00:00.000;NULL;VIN ;7O ;3;42.70;42.70;0.00
251313;3847;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;63.90;63.90;0.00
251313;3848;2016-12-28 00:00:00.000;NULL;8080;7O ;1;42.90;42.90;0.00
251313;3849;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;33.90;33.90;0.00
251313;3850;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;18.90;18.90;0.00
251313;3851;2016-12-28 00:00:00.000;NULL;8080;7O ;1;14.90;14.90;0.00
251313;3852;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;137.90;137.90;0.00
251313;3853;2016-12-28 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;3854;2016-12-28 00:00:00.000;NULL;8080;7O ;4;48.60;48.60;0.00
251313;3855;2016-12-28 00:00:00.000;NULL;8071;7O ;2;88.80;88.80;0.00
251313;3856;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;3857;2016-12-28 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
